rep_point_x,rep_point_y,parent_block_uid,child_block_uid
7465743.933200948,1184608.3285714285,16891,904956
7475358.680327147,1181243.4085714286,16520,906447
7456016.407627853,1174321.2171428571,17059,909976
7456013.404887775,1174143.897142857,17059,909977
7456109.050163329,1174167.7685714285,17059,909978
7456004.12866175,1174426.4114285714,17043,909980
7476194.324336455,1194134.2428571428,17311,849441
7469385.879516358,1172941.7385714287,16411,922217
7476317.599658521,1186520.6542857143,17543,897021
7466515.447836207,1163045.157142857,16379,902457
7466584.858160982,1162992.2542857141,16377,902458
7451172.211477637,1170380.1542857143,17042,903837
7451191.1090962365,1172448.8042857144,17055,905258
7450976.394572539,1172586.7257142859,17055,905259
7454367.768193891,1177540.3842857142,17037,905173
7454492.974040394,1177381.08,16889,905174
7454587.18588257,1177419.3157142857,16889,905176
7451725.927213244,1171658.8128571429,17055,905260
7475608.167236136,1181489.6099999999,16520,907194
7475437.235139364,1181553.7257142859,16520,907192
7475312.752952748,1181789.1485714286,16515,907193
7478411.881666353,1192527.1814285712,17535,921557
7478525.554477846,1192416.3028571429,17535,921558
7477215.359402579,1182562.807142857,16571,921440
7475762.159871828,1192454.98,17303,851782
7466320.047070486,1184101.6685714284,17133,851783
7475257.107814318,1184823.6142857145,16580,918925
7473279.343503664,1173159.0628571429,16482,918865
7432531.69240791,1173409.9471428571,17619,919379
7473368.855762845,1173131.3042857144,16482,918863
7474060.263774261,1173491.417142857,16450,918867
7483722.245835954,1200233.2242857143,17513,920963
7468120.43599917,1183667.2757142857,16918,918875
7448280.472374399,1171446.5385714285,17055,919793
7483815.69412203,1201135.52,17412,920038
7484263.3054047115,1162678.2242857143,16229,922132
7461529.894389425,1171803.3528571427,16273,928493
7461648.953037314,1171683.6714285715,16273,928494
7461724.566607416,1171646.852857143,16273,928495
7461983.775353147,1171384.6242857142,16273,928497
7500847.826226495,1188736.6157142858,17579,925883
7454661.137558708,1165262.372857143,16301,926573
7477919.749738556,1158778.4771428572,50144,928063
7486068.897798662,1162633.2242857143,16230,921314
7481935.042431904,1199353.0014285715,17405,923301
7489120.70662341,1199733.647142857,17451,931053
7489038.9982797,1199710.5985714286,17463,931054
7469471.345542276,1187350.9685714287,16851,921733
7471106.044720167,1174688.5999999999,16437,925572
7503305.610439454,1198245.7771428572,17416,925943
7478559.312881648,1192376.8185714285,17535,928104
7472544.240382763,1190245.7928571429,17102,927397
7478884.258072051,1192569.8971428573,17597,928105
7478693.367677148,1192164.17,17535,928106
7481641.42944205,1160061.0942857142,16228,928954
7496910.868531403,1186550.5871428573,17574,923483
7470520.536294312,1184450.1842857143,16612,912466
7474592.202887064,1190525.8399999999,17180,913952
7467305.836812985,1183018.2057142856,16918,915171
7488973.4093687385,1199978.0485714287,17463,931055
7465580.641517474,1176501.2614285713,16264,911409
7477278.575638216,1191151.8614285714,17175,922818
7468313.36923092,1180690.1800000002,16708,913715
7485776.814326633,1158297.8171428572,16228,915197
7472256.448102653,1190670.5842857142,17006,912924
7478448.13969763,1195848.2485714287,17316,930940
7458486.297994779,1175059.7285714285,17075,933219
7482245.18434709,1200506.4628571428,17397,932573
7468995.118407531,1186213.67,17138,934506
7477364.20769223,1190085.6685714284,17161,929664
7489183.563639777,1199788.9685714287,17451,931052
7443632.8350689,1183106.2928571429,17622,931901
7465125.338899072,1182841.9700000002,17136,949968
7477632.143872887,1184627.9471428571,17560,948002
7473498.999304161,1192960.847142857,17289,934238
7456868.327542987,1179372.0714285714,17009,950025
7457264.729246287,1179785.5571428572,17009,950026
7472858.630141674,1192078.7285714285,17238,952384
7480365.033474748,1199882.5842857142,17400,949219
7464317.449009452,1183270.8942857143,16924,949969
7464917.7926522065,1183161.6014285716,16908,949970
7465497.219975893,1182880.2185714287,16840,949971
7472865.790459486,1192233.0342857144,17238,952385
7472548.33499548,1192560.142857143,17239,952252
7447733.063239161,1190697.03,17625,951483
7498461.909637814,1190882.1871428571,17607,954229
7449309.19157229,1189901.3342857142,17625,951484
7487772.378660709,1200191.55,17467,947929
7455108.939409371,1171714.73,17051,929024
7474676.539867795,1189109.4100000001,17205,947816
7487151.125515839,1201424.9857142856,17483,949689
7470191.741561929,1185879.4614285715,16766,956187
7473652.401460327,1192329.4785714285,17377,952587
7475338.370061752,1192946.6099999999,17302,952588
7494368.483756615,1209001.25,17394,952499
7439320.1695339065,1189647.8714285714,17618,949056
7440536.176928131,1188508.3542857142,17614,949057
7446564.053143626,1190938.5714285714,17625,949058
7443301.599514986,1188286.82,17627,949061
7445206.285072066,1190921.317142857,17626,949062
7479821.576008987,1168564.76,16537,955950
7482185.0917296745,1166855.8657142858,16537,955953
7430146.597322376,1185414.32,16240,956269
7429045.539819932,1189152.93,16239,956272
7429943.651624151,1189754.07,16239,956273
7429214.75202875,1187535.7871428572,16240,956274
7429038.883839462,1185957.3442857144,16240,956278
7429334.533184381,1183672.22,16240,956279
7471706.2966164835,1190156.97,16880,956210
7472018.181688758,1189133.8657142858,16620,956201
7474945.1494828705,1190312.5857142857,17179,956211
7476582.541252032,1191276.5571428572,17180,956213
7472594.575324833,1193071.0871428573,17341,956215
7482056.579870846,1194832.1828571428,17597,956216
7435547.194638593,1191870.9942857143,17624,956252
7432238.90656551,1191491.63,17624,956253
7431357.654914895,1191217.827142857,16239,956254
7430714.444560095,1190390.3514285716,16239,956255
7434363.838124586,1190974.0871428573,17624,956256
7462850.460342584,1171886.8942857143,16360,956170
7462964.593528469,1176402.5357142857,16271,956171
7464662.814484548,1181445.7857142857,16956,956173
7469659.775081817,1183002.2814285713,16798,956177
7467481.358442184,1186475.2928571429,16923,956190
7468279.383750318,1187187.9142857143,16847,956191
7470903.661924128,1187896.9100000001,16625,956192
7471488.518396801,1189115.2785714287,16867,956197
7472782.731821233,1189079.9814285715,16616,956198
7470397.316577663,1189331.7857142857,16978,956200
7454526.240633282,1166690.4557142858,16243,935190
7461340.216462914,1181345.0857142857,16973,946010
7460009.585178007,1181228.4742857143,16986,946011
7459307.079250235,1180094.8928571427,17001,946013
7457845.1557466,1181777.3342857142,17009,946014
7454404.465107938,1165891.2885714285,16241,935192
7487953.573702024,1198144.2942857142,17449,973080
7488971.009287055,1199828.4357142856,17463,973081
7489119.189195971,1199871.2942857142,17463,973084
7487872.270273825,1197938.1971428571,17448,973085
7488095.070018157,1198088.7371428572,17449,973086
7488085.669548089,1197924.4328571428,17590,973087
7488045.026377813,1197983.4871428572,17590,973088
7487878.073386688,1198116.6585714286,17448,973090
7487820.967325361,1198063.8385714286,17448,973091
7488072.725816827,1198223.2,17449,973092
7488491.126793559,1198302.9885714287,17450,973096
7472467.179010551,1170797.4442857143,16400,973609
7472565.2936734725,1170789.9442857143,16400,973610
7472531.379006255,1170857.9214285715,16400,973611
7473290.548346299,1172112.6542857143,16466,973219
7472879.82829488,1192977.8514285716,17347,973168
7459601.589488143,1167397.8885714286,16274,974345
7459731.901772914,1167450.6800000002,16274,974346
7462329.87674674,1171618.8442857142,16275,944530
7455742.358953772,1175192.287142857,17056,980708
7455771.924947347,1175269.497142857,17056,980709
7455917.98202942,1175275.4114285714,17056,980710
7455811.044405542,1175326.3442857144,17056,980713
7455205.550434636,1178193.0757142857,17018,974005
7438775.050034203,1192093.567142857,17615,974462
7476312.610956167,1167854.5699999998,16540,973228
7473880.191004404,1171398.3914285714,16402,973232
7473830.058865114,1171457.2614285713,16402,973233
7473029.582695214,1171951.8642857142,16466,973220
7473006.675139074,1172096.0642857142,16465,973222
7472990.313527307,1171867.5228571428,16465,973223
7475305.6353622805,1175196.5485714285,16524,980270
7487686.957080591,1199189.147142857,17459,1000609
7487602.220668744,1199001.8357142857,17460,1000610
7487927.673800185,1199478.7885714285,17459,1000611
7487850.557493852,1199120.5271428572,17459,1000612
7487724.019678745,1198806.1985714287,17457,1000614
7486567.16472801,1199265.3457142857,17471,1000615
7486992.403755659,1199158.44,17456,1000616
7487436.063291971,1199289.3885714286,17460,1000617
7487528.013651324,1199473.092857143,17461,1000618
7486817.858936843,1199021.6757142856,17456,1000620
7486637.53609317,1198774.5914285714,17457,1000622
7467802.563348208,1186999.7728571428,16935,1000640
7467682.537154149,1187316.5757142857,16941,1000642
7488009.436172761,1201088.73,17475,1000643
7487726.683781989,1201117.95,17475,1000644
7487915.708252883,1200696.9314285715,17473,1000645
7487269.073955036,1200780.8014285716,17473,1000646
7487018.736135437,1200197.442857143,17470,1000647
7492477.759511193,1183250.6928571428,17574,1001465
7471005.01202597,1162093.5114285713,16320,1001544
7433763.303733623,1179108.7057142858,17616,1001549
7465410.942472303,1181865.4942857143,17109,1000911
7465351.123525481,1181674.1285714286,17054,1000912
7471032.586849796,1192406.73,17211,1005181
7470873.128258368,1184452.3514285716,16612,1005086
7477346.056532284,1157485.6785714286,50151,1005935
7477441.9650273975,1156498.12,50151,1005936
7472280.924707226,1178379.2014285715,16479,1005938
7475623.258393501,1192402.8585714286,17302,1005182
7480199.435074959,1188567.5842857142,17561,1005939
7473797.032529761,1183934.2028571428,16584,1005085
7470626.877749788,1184194.8242857144,16612,1005079
7470721.577204771,1182319.0885714286,16755,1005051
7468984.327310845,1182490.4100000001,16693,1005052
7469381.8327475665,1182900.1457142858,16693,1005061
7475952.64380413,1182919.867142857,16517,1005062
7466863.875817318,1183286.1142857145,16894,1005064
7469455.526437696,1183302.2242857143,16737,1005065
7477258.364597501,1184115.59,16493,1005078
7472091.34476583,1192655.8800000001,17227,1005183
7472095.619364857,1192529.2514285713,17256,1005185
7473372.695797529,1192496.2042857143,17262,1005186
7474407.412644563,1193446.8771428573,17380,1005192
7477047.298395033,1194980.4814285715,17365,1005198
7478034.162724996,1195111.9057142856,17363,1005199
7478814.200507881,1195649.7614285713,17267,1005202
7482993.002801363,1196300.6242857142,17530,1005206
7482914.456963838,1196743.1614285714,17529,1005207
7483271.163469782,1197670.2142857143,17425,1005208
7481909.394592075,1197213.2414285715,17523,1005209
7483728.015865185,1198247.3642857142,17510,1005212
7483482.862637565,1198389.9714285713,17426,1005213
7483623.849800458,1198492.4014285714,17509,1005214
7483114.8629073985,1200522.92,17397,1005216
7471739.616250144,1176320.3314285714,16434,996851
7472034.504832625,1176623.392857143,16434,996849
7471908.933366267,1176612.6142857142,16434,996850
7471690.317287631,1176464.8728571427,16434,996852
7458367.778686201,1176741.4114285714,17012,996853
7458322.6739057135,1176818.9657142856,17150,996854
7458113.2673802115,1176735.1114285714,17150,996856
7466847.018038855,1177276.6142857142,16641,996870
7467005.757366988,1178494.6514285714,16764,996893
7467825.449820645,1178524.2614285713,16720,996896
7467859.106056571,1178439.112857143,16720,996898
7465818.273843512,1179356.7214285715,16742,996919
7465777.247891133,1179275.407142857,16690,996920
7469008.305169918,1179652.1671428573,16644,996925
7469178.200811712,1179804.9771428572,16644,996926
7465555.334591275,1179628.8085714285,16685,996929
7465287.299590725,1179654.177142857,16686,996931
7465506.210814131,1179487.157142857,16686,996933
7465680.319768988,1179278.4571428574,16690,996934
7456744.008845458,1179315.7542857141,17009,996935
7456248.099160893,1179772.08,17009,996936
7456543.482348831,1179350.8971428573,17009,996937
7468753.395817242,1179857.8285714285,16760,996945
7468415.0859877,1179775.387142857,16760,996946
7471057.87657637,1184643.53,16613,1005087
7477458.403737044,1184630.6785714286,17560,1005089
7469642.718514372,1184745.0614285716,16664,1005092
7469543.580608457,1184756.9100000001,16668,1005095
7477914.339809322,1185063.5485714285,17571,1005096
7472376.965561144,1185291.7171428571,16574,1005102
7466316.914673101,1184630.0214285715,16891,1005103
7468747.520081673,1185678.767142857,17128,1005106
7480174.799741056,1185906.6485714286,17586,1005107
7473741.828211056,1187735.9457142856,17167,1005130
7484257.815600511,1187076.872857143,17586,1005133
7474272.084272139,1188460.2057142858,17185,1005136
7479639.451543419,1190369.8257142857,17175,1005147
7472912.922850415,1190761.0042857144,17246,1005150
7476175.767662408,1190660.1028571427,17175,1005152
7471675.578568128,1191105.2257142859,17215,1005161
7473661.975303896,1192017.95,17261,1005168
7464584.883447612,1179966.7628571428,17127,996961
7465934.93256411,1180666.5699999998,16966,996988
7469032.996804884,1180617.5285714285,16718,996990
7485797.919415162,1180739.9542857143,17574,997001
7485429.125500891,1180742.1871428571,17574,997002
7465048.7876649145,1180559.1814285715,17070,997007
7464398.238326007,1180802.252857143,16961,997010
7464584.1386031825,1180992.9057142856,16961,997014
7464727.031883275,1181140.6214285716,16956,997027
7465072.263044059,1180559.607142857,17070,997030
7464810.070583985,1181226.9785714285,16956,997031
7470996.935823557,1181735.4371428571,16731,997042
7470891.621807069,1181624.0028571428,16733,997044
7468538.555532754,1181601.582857143,16793,997046
7468447.037118509,1181510.652857143,16793,997047
7481538.058438484,1181843.8342857142,16504,1028996
7473570.41711884,1184845.9257142856,16589,994285
7486713.715722448,1183910.4100000001,17586,996362
7486868.656359514,1185096.3714285714,17586,996363
7468670.229112243,1180588.0628571429,16718,996365
7468603.838241074,1180650.7271428572,16712,996366
7481897.952450594,1200125.265714286,17398,996389
7471990.8258955395,1173446.3214285714,16485,996390
7472150.480789525,1173437.9971428572,16485,996392
7475931.050360663,1184708.9314285715,16598,996398
7467935.80076271,1186088.2014285715,16842,994292
7486857.7766331695,1198529.7642857144,17457,996357
7464828.262025648,1180094.5271428572,17088,994297
7478088.129085752,1185503.44,17566,996304
7477974.394143768,1185338.9657142856,17566,996305
7488022.918815317,1198867.0614285716,17459,996307
7465451.39681641,1183657.6514285714,16908,996309
7465937.68781879,1183032.2214285713,16904,996310
7454094.04885939,1164452.4557142858,16241,996319
7470222.256107675,1190068.0685714285,16985,996331
7459303.112867072,1166054.587142857,16261,996332
7459462.054473501,1165700.65,16261,996333
7459389.7114867205,1166929.5071428572,16330,996334
7459588.8462459035,1166851.8957142858,16284,996335
7461916.562199278,1172562.4342857143,16382,996352
7486804.273659711,1198478.4057142856,17457,996358
7469971.783026744,1188804.8357142857,17068,996359
7469800.38909144,1188810.3657142855,17068,996360
7486776.676419994,1185075.9642857143,17586,996361
7476656.183644736,1183773.4100000001,16560,996399
7476685.5638416745,1183794.2757142857,16560,996400
7476210.3058792595,1184293.4485714287,16598,996403
7474741.596518952,1175476.2257142859,16397,996404
7474814.048388043,1175101.7171428571,16397,996405
7474467.372212934,1193912.5771428572,17390,996409
7459095.961843295,1174696.0914285714,16255,996412
7458904.6680222815,1174704.1714285715,16293,996413
7476758.739129266,1186629.38,17593,996414
7476946.565611241,1186726.1914285715,17548,996415
7476949.007931337,1186441.17,17548,996416
7466220.860294744,1184466.28,16891,996419
7485986.35281357,1203497.9385714286,17501,996421
7485862.102836621,1203305.7985714287,17501,996422
7486181.124906648,1202692.88,17501,996423
7485966.49601231,1202820.7828571429,17501,996424
7480053.477250207,1187241.3128571429,17561,996427
7474291.870594049,1175340.9585714284,16491,996428
7474224.420221103,1175569.5071428572,16489,996429
7474503.769781021,1175747.5385714285,16421,996440
7474700.552586582,1175451.1857142858,16421,996441
7479665.100261731,1188309.0371428572,17550,996451
7474271.2347467635,1174380.3457142857,16460,996474
7465916.00808967,1182877.7157142856,16903,994568
7459733.873130588,1175015.3385714286,16270,994835
7472322.7242459385,1192193.1957142858,17225,994855
7472246.48524713,1192090.7614285715,17240,994856
7471606.114468085,1192341.922857143,17227,994857
7467552.048069188,1186793.2114285715,16928,994971
7473825.064421229,1174381.597142857,16460,996475
7476411.6527901795,1183832.5757142857,16581,996489
7476132.6175123695,1184014.8014285713,16581,996490
7471976.562817506,1189319.03,16989,996494
7469815.615508281,1187593.3142857142,16851,996496
7471449.771483333,1188178.2314285715,16782,996505
7477465.105669212,1195006.597142857,17266,996510
7450307.435957069,1172694.7757142857,17055,996516
7448472.136627229,1172743.56,17055,996517
7446249.235158958,1174664.597142857,17619,996518
7446212.902957216,1174587.9300000002,17619,996519
7476635.334078399,1168545.0857142857,16535,996520
7476895.118926127,1167798.6957142858,16540,996522
7474507.86060376,1174467.944285714,16452,996543
7474483.427519175,1174392.4957142859,16452,996544
7468124.039861565,1187911.4514285715,16848,996559
7476701.293681273,1183723.617142857,16560,996534
7484257.0800779965,1195589.2357142856,17502,996539
7468075.751228601,1187895.4157142858,16848,996560
7468390.234378235,1187489.9685714287,16848,996562
7450969.723415113,1169875.332857143,17042,996570
7461507.131736042,1173138.3157142857,16327,996574
7461912.237655288,1171320.6557142856,16273,996575
7467234.287029976,1180420.2557142857,16639,996580
7467286.75416435,1180584.9242857143,16639,996581
7487298.13540121,1188947.0899999999,17561,996589
7487129.21625541,1189344.88,17561,996590
7485002.7135610115,1202275.0428571429,17421,996607
7464771.836001952,1178754.41,16264,996647
7473458.277883206,1186062.462857143,16595,996671
7473409.182146956,1186052.637142857,16595,996672
7474203.406491121,1175678.5642857142,16489,996693
7474095.703008134,1175794.7914285713,16417,996694
7485587.211637517,1200248.002857143,17420,996776
7485505.470316868,1200739.3685714286,17495,996777
7467789.2942441795,1165639.3042857144,16320,996790
7473875.605014274,1175058.2185714287,16489,996695
7459206.181771761,1175848.1242857142,17010,996698
7464845.177012423,1178849.3399999999,16264,996705
7470347.337766858,1188095.0,17124,996710
7464298.226932522,1179798.7542857144,17127,996727
7467153.356891464,1186113.0542857144,17140,996730
7466911.172399372,1185532.7685714285,16896,996731
7467140.926451683,1186211.8199999998,16896,996733
7467163.127766717,1186237.984285714,16896,996734
7471985.676573642,1191200.0814285714,17232,996746
7490764.8534116335,1201347.1028571427,17468,996774
7466988.628259169,1167077.5714285714,16320,996791
7456556.490915444,1172225.2542857141,17051,996797
7455826.794228768,1171133.5914285714,17051,996798
7471109.596219532,1172376.0042857141,16454,996811
7462829.064175269,1172686.35,16265,996816
7487292.656105392,1200095.5585714285,17472,1000648
7456582.996098119,1168947.8985714284,16336,1000649
7474956.589111013,1189720.3157142857,17205,1000725
7475666.684225213,1190011.2985714287,17205,1000726
7474650.236432837,1189571.6414285714,17205,1000728
7474829.574352162,1189437.2457142859,17205,1000729
7462948.868624284,1172864.9585714284,16265,996817
7462309.1580656525,1172905.7171428571,16382,996818
7462185.546234779,1172863.78,16382,996821
7471247.708545017,1174982.4357142856,16437,996840
7470808.396340303,1174356.5971428573,16422,996841
7464179.206041058,1176215.285714286,16258,996843
7456749.9347795565,1168770.6914285715,16322,1000650
7455917.974192264,1168809.8042857144,16317,1000651
7459699.243072552,1166284.6857142858,16284,1000654
7456179.358416915,1164930.1257142858,16284,1000655
7473465.002505682,1186030.9757142859,16595,1000692
7472905.265320783,1184556.2842857142,16574,1000700
7474144.75907447,1185040.6185714286,16586,1000734
7454494.3006506665,1168681.9442857143,16317,999410
7462477.631306736,1176514.0785714285,16293,999422
7458906.207010418,1175572.9314285712,17010,999500
7458907.62833209,1175641.4857142856,17084,999501
7487030.6573331505,1205287.94,17501,999818
7487007.918294302,1205196.7357142856,17501,999819
7499687.027824924,1199773.092857143,17416,999826
7463980.808423314,1177169.157142857,16249,999425
7463758.765589973,1177165.8885714286,16249,999426
7490675.796455583,1177972.9485714287,17580,999427
7489813.644757135,1178750.48,17580,999428
7471975.387237268,1189268.56,16621,999430
7474341.920016274,1193307.1657142858,17350,999431
7471466.669586325,1193287.1314285714,17280,999432
7454545.617867157,1177262.5614285714,17038,1027977
7488643.109720567,1198406.7971428572,17451,1028171
7472803.1591167655,1173110.8014285713,16447,1028729
7472338.060548985,1173401.5071428572,16425,1028730
7472822.117429021,1171418.02,16457,1028130
7472415.033520407,1173353.7214285713,16425,1028731
7473046.54748625,1173752.0785714285,16408,1028732
7488701.094894235,1198615.4785714285,17452,1028169
7486913.753447147,1175569.2757142857,16546,1028715
7469206.124030559,1172661.76,16405,1028716
7469125.538064798,1172474.9357142858,16405,1028717
7472934.982871721,1173020.56,16398,1028726
7472926.61323615,1173193.0685714285,16447,1028727
7472874.722410219,1173136.3714285716,16447,1028728
7488652.810848952,1199539.8442857144,17464,1028173
7473162.767989956,1173791.4542857143,16406,1028733
7481652.638667112,1181949.5071428572,16570,1029421
7481930.626547977,1181734.337142857,16503,1029422
7481757.295726787,1181921.89,16503,1029423
7473180.647713199,1173680.67,16406,1028734
7488347.657852899,1201056.6871428571,17417,1029414
7488356.28604851,1200822.0757142857,17417,1029415
7462611.047340961,1173368.03,16302,1029416
7462876.706689607,1173383.0842857142,16302,1029417
7462798.218958825,1173360.9257142856,16302,1029418
7481412.359709728,1181573.1514285714,16570,1029424
7481486.475886023,1181785.1871428571,16504,1029425
7486340.431087716,1197794.8314285714,17453,1029426
7454801.574882973,1177178.1942857143,16889,1027979
7469666.863193387,1185147.4485714287,16629,994305
7473074.997611213,1173596.6628571427,16398,1028735
7471702.326243246,1171029.0128571428,16465,1028750
7472368.241149606,1171467.2471428572,16465,1028751
7472318.032558762,1172955.4385714286,16425,1028736
7473035.704704026,1173072.7514285715,16447,1028738
7472986.105008362,1172819.7757142857,16447,1028739
7472967.776503706,1173635.3785714284,16398,1028740
7472483.564360395,1173281.0757142857,16408,1028741
7472534.372230468,1171514.9685714287,16465,1028745
7472411.961029986,1171393.3314285716,16457,1028746
7472204.850105533,1171138.52,16410,1028747
7472278.005715496,1170991.3071428572,16465,1028748
7472443.628919627,1170955.8685714286,16410,1028749
7489022.910490995,1172177.657142857,16564,1028714
7484300.196121583,1200175.8357142857,17515,1029302
7484981.664018014,1195366.3314285716,17441,1029311
7487700.340520659,1198196.8599999999,17448,1029312
7488021.530485971,1198370.58,17609,1029313
7488144.131587032,1198361.0714285714,17448,1029314
7484758.596491188,1200264.5114285713,17515,1029301
7464255.540329758,1176051.8285714285,16264,1029152
7471944.594774064,1181989.2771428572,16741,1026825
7472407.257286731,1182382.1842857143,16741,1026826
7475571.414831439,1193071.6242857142,17361,1027732
7475581.456504468,1193165.1628571427,17378,1027733
7487880.524422538,1198678.1585714286,17609,1027770
7487973.39846644,1198560.1657142858,17609,1027774
7488094.568897942,1198712.9,17609,1027775
7488188.462051235,1198712.9842857143,17609,1027776
7488001.656407116,1198716.7928571429,17609,1027777
7487938.192541171,1198684.4957142856,17609,1027778
7464204.871119358,1175905.677142857,16264,1029151
7448838.113548189,1180465.21,17617,1029278
7450070.275538146,1179341.0957142857,17617,1029279
7471870.088392153,1194793.3057142857,17276,1005818
7468576.590040306,1180806.6285714286,16712,1027608
7476685.293578235,1180518.4,16520,1028277
7476734.381648395,1180680.157142857,16566,1028278
7476818.555345561,1181106.0014285715,16566,1028279
7474784.342526194,1170693.2757142857,16402,1028806
7474078.77085781,1170425.082857143,16458,1028807
7468544.174161704,1180843.535714286,16712,1027607
7468475.208473214,1180760.2885714285,16712,1027614
7455826.823839348,1175076.2257142856,17056,1027668
7455716.822246592,1175004.632857143,17056,1027669
7455604.2485404555,1174992.49,17056,1027671
7484740.152038485,1195560.6800000002,17446,1029092
7474026.05482823,1170280.0342857144,16458,1028808
7474164.9935086975,1170355.8571428573,16402,1028809
7477410.00665668,1176315.0171428572,16494,1028970
7476065.892040268,1167954.9185714286,16540,1028992
7480598.007783871,1180119.1314285714,16506,1028995
7480968.552165249,1180574.6185714286,16507,1028998
7480904.81644817,1180512.1957142856,16507,1028999
7480689.008778229,1180742.9928571428,16507,1029000
7480727.982930313,1180666.8171428572,16507,1029001
7480795.351441869,1180615.0942857144,16507,1029002
7480575.823984478,1180207.8314285716,16506,1029007
7474823.2331259595,1174103.8628571427,16459,1029010
7474656.4064612035,1174116.8985714284,16452,1029011
7469606.116889162,1171855.5285714285,16431,1029016
7469698.435928384,1171868.3214285714,16431,1029017
7473013.866048831,1171718.7614285715,16465,1029018
7473408.308339366,1172015.6428571427,16466,1029020
7473184.248440791,1171741.0057142857,16465,1029021
7473131.7785363775,1171868.862857143,16465,1029022
7473184.740430627,1171958.1785714286,16466,1029023
7473307.0759486975,1171947.8514285714,16466,1029024
7441861.76962545,1168488.3942857143,16244,1029045
7461863.487608725,1172068.7828571429,16262,1029046
7461826.989990676,1172103.53,16262,1029047
7455957.11561434,1178562.8771428573,17076,1029048
7455834.475029087,1178738.2028571428,17076,1029049
7466023.949551492,1162845.58,16377,1029050
7466328.710870579,1162751.7257142859,16377,1029051
7457240.466570066,1171362.7042857143,16254,1029053
7457449.033386266,1171347.9685714287,16362,1029055
7457317.863442641,1171466.9028571427,16331,1029056
7457303.826353623,1171273.5457142857,16254,1029057
7457279.181145208,1171413.897142857,16254,1029058
7458581.189259447,1167041.652857143,16284,1029066
7458224.550003447,1167300.8742857142,16284,1029068
7446773.445579445,1176376.2385714285,17621,1029072
7447989.0459678825,1177352.8514285714,17613,1029073
7446938.505815055,1176363.44,17621,1029074
7485377.011173335,1195381.4185714286,17606,1029080
7485328.19322936,1195443.8757142858,17606,1029081
7485477.440587427,1195468.9357142858,17606,1029082
7484868.979962376,1195515.0257142857,17446,1029090
7484939.6835245695,1195551.7914285716,17446,1029091
7473088.501639284,1171217.0385714285,16438,1029125
7473097.545384641,1171056.8571428573,16484,1029126
7473198.412237389,1171107.592857143,16438,1029127
7473472.098200968,1171127.8642857145,16423,1029134
7473327.227990975,1171218.2414285713,16445,1029135
7473237.781523563,1171294.7728571428,16445,1029136
7473509.373172337,1170986.96,16423,1029137
7473556.585147478,1171178.5457142857,16423,1029138
7486939.898437023,1176490.6014285716,17438,1028902
7487207.169635671,1176587.0142857144,17438,1028903
7487510.61734011,1176361.002857143,17438,1028904
7484408.1937694885,1175843.8557142857,16555,1028923
7484504.946698814,1175240.4242857143,16555,1028924
7484006.282184007,1175853.5071428572,16562,1028925
7477312.010294037,1176353.8757142858,16494,1028965
7477518.262587337,1176565.6742857145,16494,1028966
7477977.686095271,1177755.6014285714,16494,1028967
7477725.537422644,1176413.6385714286,16494,1028968
7477410.150884118,1176518.2971428572,16494,1028969
7476514.169743134,1167676.6514285714,16540,1028991
7500096.213971566,1190593.3528571427,17579,1029042
7443254.56441141,1168149.5314285716,16244,1029044
7458354.765282564,1171584.307142857,16303,1033551
7470857.898415517,1174154.0471428572,16462,1033451
7470891.468492148,1173532.9957142859,16486,1033450
7470757.425524985,1171995.8157142857,16454,1033561
7470809.580274838,1172063.4285714286,16454,1033562
7482064.527271837,1200007.9057142856,17401,1033588
7482076.187654981,1200069.612857143,17401,1033589
7484395.7819183115,1194935.0671428572,17439,1030214
7484363.2981684115,1194853.5085714285,17439,1030215
7458517.439022945,1170526.4928571428,16318,1005828
7481673.779133972,1172799.8728571427,16550,1033370
7481798.678607729,1172241.8657142858,16550,1033371
7486322.934614502,1202284.22,17501,1030535
7486337.557066554,1202390.4757142856,17476,1030536
7486436.583521208,1202277.5414285716,17476,1030538
7486381.537899803,1179135.2357142856,17438,1030569
7486321.634737683,1179216.502857143,17575,1030570
7464257.37455886,1175903.19,16264,1033120
7464433.164209006,1175606.54,16264,1033121
7425507.571786042,1177947.67,16237,1033117
7473683.346357471,1189026.9585714284,16821,999184
7472784.578578034,1190858.714285714,17246,1027444
7472908.969514413,1190983.6614285714,17244,1027445
7451253.279604112,1160088.1814285715,16227,1028087
7451280.037772311,1159995.8685714286,16227,1028088
7451239.701614463,1159965.9357142858,16227,1028089
7451307.443707003,1159969.637142857,16227,1028091
7451381.442930169,1159893.6785714286,16227,1028093
7451352.251614787,1159914.2214285713,16227,1028094
7451324.279446175,1159933.58,16227,1028095
7451253.844653577,1160018.86,16227,1028096
7486217.591039625,1197862.807142857,17465,1028098
7486227.231491927,1197661.6928571428,17453,1028099
7487323.646356365,1201241.347142857,17474,1027497
7487685.450739369,1201295.5899999999,17475,1027498
7481207.791227734,1167845.3885714286,16537,1005627
7436988.517325455,1173884.06,17619,1005656
7465021.9453014955,1181132.8185714285,16956,1004538
7474069.289656594,1186181.7528571428,16601,1004542
7474916.960257502,1186588.7914285713,17430,1004543
7471534.0549463015,1191923.09,17221,1004553
7471674.545145186,1192126.93,17250,1006736
7456696.325375853,1177262.6714285715,17009,1006699
